,title,subheading,location,transliteration,translation,arabic_verse_part,arabic_word
51872,و ر ث,Verb (form I) - to inherit,(4:11:39),wawarithahu,and inherit[ed] him,فَإِنْ لَمْ يَكُنْ لَهُ وَلَدٌ وَوَرِثَهُ أَبَوَاهُ فَلِأُمِّهِ الثُّلُثُ,وَوَرِثَهُ
51873,و ر ث,Verb (form I) - to inherit,(4:12:53),yūrathu,(whose wealth) is to be inherited,وَإِنْ كَانَ رَجُلٌ يُورَثُ كَلَالَةً أَوِ امْرَأَةٌ وَلَهُ أَخٌ أَوْ أُخْتٌ فَلِكُلِّ وَاحِدٍ مِنْهُمَا السُّدُسُ,يُورَثُ
51874,و ر ث,Verb (form I) - to inherit,(4:19:8),tarithū,you inherit,يَا أَيُّهَا الَّذِينَ آمَنُوا لَا يَحِلُّ لَكُمْ أَنْ تَرِثُوا النِّسَاءَ كَرْهًا,تَرِثُوا
51875,و ر ث,Verb (form I) - to inherit,(4:176:20),yarithuhā,will inherit from her,وَهُوَ يَرِثُهَا إِنْ لَمْ يَكُنْ لَهَا وَلَدٌ,يَرِثُهَا
51876,و ر ث,Verb (form I) - to inherit,(7:100:4),yarithūna,inherit,أَوَلَمْ يَهْدِ لِلَّذِينَ يَرِثُونَ الْأَرْضَ مِنْ بَعْدِ أَهْلِهَا أَنْ لَوْ نَشَاءُ أَصَبْنَاهُمْ بِذُنُوبِهِمْ,يَرِثُونَ
51877,و ر ث,Verb (form I) - to inherit,(7:169:5),warithū,(who) inherited,فَخَلَفَ مِنْ بَعْدِهِمْ خَلْفٌ وَرِثُوا الْكِتَابَ,وَرِثُوا
51878,و ر ث,Verb (form I) - to inherit,(19:6:1),yarithunī,Who will inherit me,يَرِثُنِي وَيَرِثُ مِنْ آلِ يَعْقُوبَ,يَرِثُنِي
51879,و ر ث,Verb (form I) - to inherit,(19:6:2),wayarithu,and inherit,يَرِثُنِي وَيَرِثُ مِنْ آلِ يَعْقُوبَ وَاجْعَلْهُ رَبِّ رَضِيًّا,وَيَرِثُ
51880,و ر ث,Verb (form I) - to inherit,(19:40:3),narithu,[We] will inherit,إِنَّا نَحْنُ نَرِثُ الْأَرْضَ وَمَنْ عَلَيْهَا وَإِلَيْنَا يُرْجَعُونَ,نَرِثُ
51881,و ر ث,Verb (form I) - to inherit,(19:80:1),wanarithuhu,And We will inherit (from) him,وَنَرِثُهُ مَا يَقُولُ وَيَأْتِينَا فَرْدًا,وَنَرِثُهُ
51882,و ر ث,Verb (form I) - to inherit,(21:105:10),yarithuhā,will inherit it,أَنَّ الْأَرْضَ يَرِثُهَا عِبَادِيَ الصَّالِحُونَ,يَرِثُهَا
51883,و ر ث,Verb (form I) - to inherit,(23:11:2),yarithūna,will inherit,الَّذِينَ يَرِثُونَ الْفِرْدَوْسَ هُمْ فِيهَا خَالِدُونَ,يَرِثُونَ
51884,و ر ث,Verb (form I) - to inherit,(27:16:1),wawaritha,And inherited,وَوَرِثَ سُلَيْمَانُ دَاوُودَ وَقَالَ يَا أَيُّهَا النَّاسُ عُلِّمْنَا مَنْطِقَ الطَّيْرِ,وَوَرِثَ
51885,و ر ث,Verb (form IV) - to make inherit,(7:43:33),ūrith'tumūhā,you have been made to inherit it,وَنُودُوا أَنْ تِلْكُمُ الْجَنَّةُ أُورِثْتُمُوهَا بِمَا كُنْتُمْ تَعْمَلُونَ,أُورِثْتُمُوهَا
51886,و ر ث,Verb (form IV) - to make inherit,(7:128:10),yūrithuhā,He causes to inherit it,إِنَّ الْأَرْضَ لِلَّهِ يُورِثُهَا مَنْ يَشَاءُ مِنْ عِبَادِهِ,يُورِثُهَا
51887,و ر ث,Verb (form IV) - to make inherit,(7:137:1),wa-awrathnā,And We made inheritors,وَأَوْرَثْنَا الْقَوْمَ الَّذِينَ كَانُوا يُسْتَضْعَفُونَ مَشَارِقَ الْأَرْضِ وَمَغَارِبَهَا الَّتِي بَارَكْنَا فِيهَا,وَأَوْرَثْنَا
51888,و ر ث,Verb (form IV) - to make inherit,(19:63:4),nūrithu,We give (as) inheritance,تِلْكَ الْجَنَّةُ الَّتِي نُورِثُ مِنْ عِبَادِنَا مَنْ كَانَ تَقِيًّا,نُورِثُ
51889,و ر ث,Verb (form IV) - to make inherit,(26:59:2),wa-awrathnāhā,And We caused to inherit them,كَذَٰلِكَ وَأَوْرَثْنَاهَا بَنِي إِسْرَائِيلَ,وَأَوْرَثْنَاهَا
51890,و ر ث,Verb (form IV) - to make inherit,(33:27:1),wa-awrathakum,And He caused you to inherit,وَأَوْرَثَكُمْ أَرْضَهُمْ وَدِيَارَهُمْ وَأَمْوَالَهُمْ وَأَرْضًا لَمْ تَطَئُوهَا,وَأَوْرَثَكُمْ
51891,و ر ث,Verb (form IV) - to make inherit,(35:32:2),awrathnā,We caused to inherit,ثُمَّ أَوْرَثْنَا الْكِتَابَ الَّذِينَ اصْطَفَيْنَا مِنْ عِبَادِنَا,أَوْرَثْنَا
51892,و ر ث,Verb (form IV) - to make inherit,(39:74:7),wa-awrathanā,and has made us inherit,وَقَالُوا الْحَمْدُ لِلَّهِ الَّذِي صَدَقَنَا وَعْدَهُ وَأَوْرَثَنَا الْأَرْضَ,وَأَوْرَثَنَا
51893,و ر ث,Verb (form IV) - to make inherit,(40:53:5),wa-awrathnā,and We caused to inherit,وَلَقَدْ آتَيْنَا مُوسَى الْهُدَىٰ وَأَوْرَثْنَا بَنِي إِسْرَائِيلَ الْكِتَابَ,وَأَوْرَثْنَا
51894,و ر ث,Verb (form IV) - to make inherit,(42:14:23),ūrithū,were made to inherit,وَإِنَّ الَّذِينَ أُورِثُوا الْكِتَابَ مِنْ بَعْدِهِمْ لَفِي شَكٍّ مِنْهُ مُرِيبٍ,أُورِثُوا
51895,و ر ث,Verb (form IV) - to make inherit,(43:72:4),ūrith'tumūhā,you are made to inherit,وَتِلْكَ الْجَنَّةُ الَّتِي أُورِثْتُمُوهَا بِمَا كُنْتُمْ تَعْمَلُونَ,أُورِثْتُمُوهَا
51896,و ر ث,Verb (form IV) - to make inherit,(44:28:2),wa-awrathnāhā,And We made it (an) inherit(ance),كَذَٰلِكَ وَأَوْرَثْنَاهَا قَوْمًا آخَرِينَ,وَأَوْرَثْنَاهَا
51897,و ر ث,Noun,(89:19:2),l-turātha,the inheritance,وَتَأْكُلُونَ التُّرَاثَ أَكْلًا لَمًّا,التُّرَاثَ
51898,و ر ث,Noun,(3:180:24),mīrāthu,(is the) heritage,وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ وَاللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ,مِيرَاثُ
51899,و ر ث,Noun,(57:10:9),mīrāthu,(is the) heritage,وَمَا لَكُمْ أَلَّا تُنْفِقُوا فِي سَبِيلِ اللَّهِ وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ,مِيرَاثُ
51900,و ر ث,Active participle,(2:233:31),l-wārithi,the (father's) heir,لَا تُضَارَّ وَالِدَةٌ بِوَلَدِهَا وَلَا مَوْلُودٌ لَهُ بِوَلَدِهِ وَعَلَى الْوَارِثِ مِثْلُ ذَٰلِكَ,الْوَارِثِ
51901,و ر ث,Active participle,(15:23:6),l-wārithūna,(are) the Inheritors,وَإِنَّا لَنَحْنُ نُحْيِي وَنُمِيتُ وَنَحْنُ الْوَارِثُونَ,الْوَارِثُونَ
51902,و ر ث,Active participle,(21:89:11),l-wārithīna,(of) the inheritors,رَبِّ لَا تَذَرْنِي فَرْدًا وَأَنْتَ خَيْرُ الْوَارِثِينَ,الْوَارِثِينَ
51903,و ر ث,Active participle,(23:10:3),l-wārithūna,(are) the inheritors,أُولَٰئِكَ هُمُ الْوَارِثُونَ,الْوَارِثُونَ
51904,و ر ث,Active participle,(26:85:3),warathati,(the) inheritors,وَاجْعَلْنِي مِنْ وَرَثَةِ جَنَّةِ النَّعِيمِ,وَرَثَةِ
51905,و ر ث,Active participle,(28:5:12),l-wārithīna,the inheritors,وَنَجْعَلَهُمْ أَئِمَّةً وَنَجْعَلَهُمُ الْوَارِثِينَ,الْوَارِثِينَ
51906,و ر ث,Active participle,(28:58:17),l-wārithīna,(are) the inheritors,وَكُنَّا نَحْنُ الْوَارِثِينَ,الْوَارِثِينَ
51907,و ر د,Verb (form I) - to come,(21:99:6),waradūhā,they (would) have come to it,لَوْ كَانَ هَٰؤُلَاءِ آلِهَةً مَا وَرَدُوهَا وَكُلٌّ فِيهَا خَالِدُونَ,وَرَدُوهَا
51908,و ر د,Verb (form I) - to come,(28:23:2),warada,he came,وَلَمَّا وَرَدَ مَاءَ مَدْيَنَ وَجَدَ عَلَيْهِ أُمَّةً مِنَ النَّاسِ يَسْقُونَ,وَرَدَ
51909,و ر د,Verb (form IV) - to lead,(11:98:5),fa-awradahumu,and lead them,يَقْدُمُ قَوْمَهُ يَوْمَ الْقِيَامَةِ فَأَوْرَدَهُمُ النَّارَ,فَأَوْرَدَهُمُ
51910,و ر د,Noun,(11:98:8),l-wir'du,(is) the place,وَبِئْسَ الْوِرْدُ الْمَوْرُودُ,الْوِرْدُ
51911,و ر د,Noun,(19:86:5),wir'dan,thirsty,وَنَسُوقُ الْمُجْرِمِينَ إِلَىٰ جَهَنَّمَ وِرْدًا,وِرْدًا
51912,و ر د,Noun,(55:37:5),wardatan,rose-colored,فَإِذَا انْشَقَّتِ السَّمَاءُ فَكَانَتْ وَرْدَةً كَالدِّهَانِ,وَرْدَةً
51913,و ر د,Noun,(50:16:14),l-warīdi,(his) jugular vein,وَنَحْنُ أَقْرَبُ إِلَيْهِ مِنْ حَبْلِ الْوَرِيدِ,الْوَرِيدِ
51914,و ر د,Active participle,(12:19:4),wāridahum,their water drawer,وَجَاءَتْ سَيَّارَةٌ فَأَرْسَلُوا وَارِدَهُمْ فَأَدْلَىٰ دَلْوَهُ,وَارِدَهُمْ
51915,و ر د,Active participle,(19:71:4),wāriduhā,(will be) passing over it,وَإِنْ مِنْكُمْ إِلَّا وَارِدُهَا كَانَ عَلَىٰ رَبِّكَ حَتْمًا مَقْضِيًّا,وَارِدُهَا
51916,و ر د,Active participle,(21:98:11),wāridūna,will come,حَصَبُ جَهَنَّمَ أَنْتُمْ لَهَا وَارِدُونَ,وَارِدُونَ
51917,و ر د,Passive participle,(11:98:9),l-mawrūdu,to which (they are) led,وَبِئْسَ الْوِرْدُ الْمَوْرُودُ,الْمَوْرُودُ
51918,و ر ق,Noun,(7:22:13),waraqi,(the) leaves,بَدَتْ لَهُمَا سَوْآتُهُمَا وَطَفِقَا يَخْصِفَانِ عَلَيْهِمَا مِنْ وَرَقِ الْجَنَّةِ,وَرَقِ
51919,و ر ق,Noun,(20:121:10),waraqi,(the) leaves,وَطَفِقَا يَخْصِفَانِ عَلَيْهِمَا مِنْ وَرَقِ الْجَنَّةِ,وَرَقِ
51920,و ر ق,Noun,(18:19:23),biwariqikum,with this silver coin of yours,فَابْعَثُوا أَحَدَكُمْ بِوَرِقِكُمْ هَٰذِهِ إِلَى الْمَدِينَةِ,بِوَرِقِكُمْ
51921,و ر ق,Noun,(6:59:16),waraqatin,any leaf,وَمَا تَسْقُطُ مِنْ وَرَقَةٍ إِلَّا يَعْلَمُهَا,وَرَقَةٍ
51922,و ر ي,"Verb (form III) - to hide, to conceal, to cover",(5:31:9),yuwārī,to hide,فَبَعَثَ اللَّهُ غُرَابًا يَبْحَثُ فِي الْأَرْضِ لِيُرِيَهُ كَيْفَ يُوَارِي سَوْءَةَ أَخِيهِ,يُوَارِي
51923,و ر ي,"Verb (form III) - to hide, to conceal, to cover",(5:31:20),fa-uwāriya,and hide,قَالَ يَا وَيْلَتَا أَعَجَزْتُ أَنْ أَكُونَ مِثْلَ هَٰذَا الْغُرَابِ فَأُوَارِيَ سَوْءَةَ أَخِي,فَأُوَارِيَ
51924,و ر ي,"Verb (form III) - to hide, to conceal, to cover",(7:20:7),wūriya,was concealed,فَوَسْوَسَ لَهُمَا الشَّيْطَانُ لِيُبْدِيَ لَهُمَا مَا وُورِيَ عَنْهُمَا مِنْ سَوْآتِهِمَا,وُورِيَ
51925,و ر ي,"Verb (form III) - to hide, to conceal, to cover",(7:26:7),yuwārī,it covers,يَا بَنِي آدَمَ قَدْ أَنْزَلْنَا عَلَيْكُمْ لِبَاسًا يُوَارِي سَوْآتِكُمْ وَرِيشًا,يُوَارِي
51926,و ر ي,Verb (form IV) - to ignite,(56:71:4),tūrūna,you ignite,أَفَرَأَيْتُمُ النَّارَ الَّتِي تُورُونَ,تُورُونَ
51927,و ر ي,Verb (form VI) - to hide,(16:59:1),yatawārā,He hides himself,يَتَوَارَىٰ مِنَ الْقَوْمِ مِنْ سُوءِ مَا بُشِّرَ بِهِ,يَتَوَارَىٰ
51928,و ر ي,Verb (form VI) - to hide,(38:32:10),tawārat,they were hidden,فَقَالَ إِنِّي أَحْبَبْتُ حُبَّ الْخَيْرِ عَنْ ذِكْرِ رَبِّي حَتَّىٰ تَوَارَتْ بِالْحِجَابِ,تَوَارَتْ
51929,و ر ي,Nominal (1) Noun,(4:102:17),warāikum,behind you,فَإِذَا سَجَدُوا فَلْيَكُونُوا مِنْ وَرَائِكُمْ,وَرَائِكُمْ
51930,و ر ي,Nominal (1) Noun,(11:71:7),warāi,and after,فَبَشَّرْنَاهَا بِإِسْحَاقَ وَمِنْ وَرَاءِ إِسْحَاقَ يَعْقُوبَ,وَرَاءِ
51931,و ر ي,Nominal (1) Noun,(14:16:2),warāihi,Ahead of him,مِنْ وَرَائِهِ جَهَنَّمُ وَيُسْقَىٰ مِنْ مَاءٍ صَدِيدٍ,وَرَائِهِ
51932,و ر ي,Nominal (1) Noun,(14:17:14),warāihi,And ahead of him,وَمِنْ وَرَائِهِ عَذَابٌ غَلِيظٌ,وَرَائِهِ
51933,و ر ي,Nominal (1) Noun,(19:5:5),warāī,after me,وَإِنِّي خِفْتُ الْمَوَالِيَ مِنْ وَرَائِي وَكَانَتِ امْرَأَتِي عَاقِرًا,وَرَائِي
51934,و ر ي,Nominal (1) Noun,(23:100:12),warāihim,and before them,وَمِنْ وَرَائِهِمْ بَرْزَخٌ إِلَىٰ يَوْمِ يُبْعَثُونَ,وَرَائِهِمْ
51935,و ر ي,Nominal (1) Noun,(33:53:44),warāi,behind,وَإِذَا سَأَلْتُمُوهُنَّ مَتَاعًا فَاسْأَلُوهُنَّ مِنْ وَرَاءِ حِجَابٍ,وَرَاءِ
51936,و ر ي,Nominal (1) Noun,(42:51:11),warāi,behind,وَمَا كَانَ لِبَشَرٍ أَنْ يُكَلِّمَهُ اللَّهُ إِلَّا وَحْيًا أَوْ مِنْ وَرَاءِ حِجَابٍ,وَرَاءِ
51937,و ر ي,Nominal (1) Noun,(45:10:2),warāihim,Before them,مِنْ وَرَائِهِمْ جَهَنَّمُ وَلَا يُغْنِي عَنْهُمْ مَا كَسَبُوا شَيْئًا,وَرَائِهِمْ
51938,و ر ي,Nominal (1) Noun,(49:4:5),warāi,behind,إِنَّ الَّذِينَ يُنَادُونَكَ مِنْ وَرَاءِ الْحُجُرَاتِ أَكْثَرُهُمْ لَا يَعْقِلُونَ,وَرَاءِ
51939,و ر ي,Nominal (1) Noun,(59:14:10),warāi,behind,لَا يُقَاتِلُونَكُمْ جَمِيعًا إِلَّا فِي قُرًى مُحَصَّنَةٍ أَوْ مِنْ وَرَاءِ جُدُرٍ,وَرَاءِ
51940,و ر ي,Nominal (1) Noun,(85:20:3),warāihim,behind them,وَاللَّهُ مِنْ وَرَائِهِمْ مُحِيطٌ,وَرَائِهِمْ
51941,و ر ي,Nominal (2) Location adverb,(2:91:15),warāahu,(is) besides it,قَالُوا نُؤْمِنُ بِمَا أُنْزِلَ عَلَيْنَا وَيَكْفُرُونَ بِمَا وَرَاءَهُ,وَرَاءَهُ
51942,و ر ي,Nominal (2) Location adverb,(2:101:18),warāa,behind,نَبَذَ فَرِيقٌ مِنَ الَّذِينَ أُوتُوا الْكِتَابَ كِتَابَ اللَّهِ وَرَاءَ ظُهُورِهِمْ كَأَنَّهُمْ لَا يَعْلَمُونَ,وَرَاءَ
51943,و ر ي,Nominal (2) Location adverb,(3:187:13),warāa,behind,فَنَبَذُوهُ وَرَاءَ ظُهُورِهِمْ وَاشْتَرَوْا بِهِ ثَمَنًا قَلِيلًا,وَرَاءَ
51944,و ر ي,Nominal (2) Location adverb,(4:24:14),warāa,(is) beyond,وَأُحِلَّ لَكُمْ مَا وَرَاءَ ذَٰلِكُمْ أَنْ تَبْتَغُوا بِأَمْوَالِكُمْ مُحْصِنِينَ غَيْرَ مُسَافِحِينَ,وَرَاءَ
51945,و ر ي,Nominal (2) Location adverb,(6:94:11),warāa,behind,وَتَرَكْتُمْ مَا خَوَّلْنَاكُمْ وَرَاءَ ظُهُورِكُمْ,وَرَاءَ
51946,و ر ي,Nominal (2) Location adverb,(11:92:9),warāakum,behind your,أَرَهْطِي أَعَزُّ عَلَيْكُمْ مِنَ اللَّهِ وَاتَّخَذْتُمُوهُ وَرَاءَكُمْ ظِهْرِيًّا,وَرَاءَكُمْ
51947,و ر ي,Nominal (2) Location adverb,(18:79:12),warāahum,after them,وَكَانَ وَرَاءَهُمْ مَلِكٌ يَأْخُذُ كُلَّ سَفِينَةٍ غَصْبًا,وَرَاءَهُمْ
51948,و ر ي,Nominal (2) Location adverb,(23:7:3),warāa,beyond,فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ,وَرَاءَ
51949,و ر ي,Nominal (2) Location adverb,(57:13:13),warāakum,behind you,قِيلَ ارْجِعُوا وَرَاءَكُمْ فَالْتَمِسُوا نُورًا,وَرَاءَكُمْ
51950,و ر ي,Nominal (2) Location adverb,(70:31:3),warāa,beyond,فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ,وَرَاءَ
51951,و ر ي,Nominal (2) Location adverb,(76:27:6),warāahum,behind them,إِنَّ هَٰؤُلَاءِ يُحِبُّونَ الْعَاجِلَةَ وَيَذَرُونَ وَرَاءَهُمْ يَوْمًا ثَقِيلًا,وَرَاءَهُمْ
51952,و ر ي,Nominal (2) Location adverb,(84:10:5),warāa,behind,وَأَمَّا مَنْ أُوتِيَ كِتَابَهُ وَرَاءَ ظَهْرِهِ,وَرَاءَ
51953,و ر ي,Active participle (form IV),(100:2:1),fal-mūriyāti,And the producers of sparks,فَالْمُورِيَاتِ قَدْحًا,فَالْمُورِيَاتِ
51954,و ز ر,Verb (form I) - to bear,(6:31:26),yazirūna,they bear,وَهُمْ يَحْمِلُونَ أَوْزَارَهُمْ عَلَىٰ ظُهُورِهِمْ أَلَا سَاءَ مَا يَزِرُونَ,يَزِرُونَ
